TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"해운대해수욕장","202505","채널전체","148.00000","20.00000","112.00000","-0.80000","4.60000","2361.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","6387265.00000","5141202.00000","24.20000","78047067.00000","51295254.00000","26751813.00000"
"구미시장","202505","채널전체","0.00000",,,,"3.60000","140.00000","시장","36.1172459","128.3509342","경상북도 구미시 송정동 87-61","경상북도","구미시","2558629.00000","2091960.00000","22.30000","12243781.00000","11485263.00000","758518.00000"
"가로수길","202505","채널전체","0.00000",,,,"4.30000","253.00000","관광 명소","37.5210566","127.0228686","서울특별시 강남구 신사동 667-13","서울특별시","강남구","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"국립고궁박물관","202505","채널전체","4.00000",,"4.00000","-1.00000","4.60000","6907.00000","국립박물관","37.5766084","126.974951","서울특별시 종로구 효자로 12","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"코엑스몰","202505","채널전체","115.00000","28.00000","66.00000","-0.60000","4.30000","23944.00000","쇼핑몰","37.5113686","127.0595931","서울특별시 영동대로 513","서울특별시","영동대로","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"광화문","202505","채널전체","107.00000",,"10.00000","-1.00000","4.40000","13240.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"거제","202505","채널전체","0.00000",,,,"4.30000","215.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","2232037.00000","1675964.00000","33.20000","10333871.00000","9252287.00000","1081584.00000"
"헤이리예술마을","202505","채널전체","0.00000",,,,"4.00000","8042.00000","관광 명소","37.7888414","126.698722","경기도 파주시 탄현면 헤이리마을길 93 123 (법흥리) 작가동 107호","경기도","파주시","5001062.00000","4107460.00000","21.80000","34034137.00000","31452820.00000","2581317.00000"
"탑골공원","202505","채널전체","4.00000",,,,"3.80000","3274.00000","공원","37.5711455","126.9883295","서울특별시 종로구 종로 99","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"국회도서관","202505","채널전체","4.00000","4.00000",,"1.00000","4.50000","251.00000","국립 도서관","37.5311396","126.9170175","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10714823.00000","9824311.00000","9.10000","90025697.00000","69097147.00000","20928550.00000"
"국회의사당","202505","채널전체","0.00000",,,,"4.10000","396.00000","관공서","37.5318046","126.9141547","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10714823.00000","9824311.00000","9.10000","90025697.00000","69097147.00000","20928550.00000"
"충주호","202505","채널전체","4.00000",,,,"4.40000","33.00000","저수지","36.9595174","128.0666592","충청북도 충주시 동량면 명오리 444-1","충청북도","충주시","2994166.00000","2377987.00000","25.90000","14623766.00000","14245139.00000","378627.00000"
"김포공항","202505","채널전체","0.00000",,,,"4.40000","11237.00000","국제공항","37.5655383","126.8013282","서울특별시 강서구 하늘길 112 김포국제공항 (GMP)","서울특별시","강서구","8395793.00000","6822221.00000","23.10000","66583386.00000","57533498.00000","9049888.00000"
"충무로","202505","채널전체","110.00000","24.00000","26.00000","-0.10000","4.40000","9880.00000","관광 명소","37.5648394","126.9927416","서울특별시 중구 초동 19-24","서울특별시","중구","13128724.00000","12161355.00000","8.00000","295899298.00000","170462842.00000","125436456.00000"
"현대시티아울렛","202505","채널전체","0.00000",,,,"4.20000","1494.00000","쇼핑몰","37.5686986","127.0076666","서울특별시 중구 장충단로13길 20","서울특별시","중구","13128724.00000","12161355.00000","8.00000","295899298.00000","170462842.00000","125436456.00000"
"낙산공원","202505","채널전체","14.00000",,,,"4.50000","5830.00000","공원","37.5806571","127.0074835","서울특별시 종로구 낙산길 41 낙산공원","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"63빌딩","202505","채널전체","4.00000",,"4.00000","-1.00000","4.20000","9539.00000","문화적 랜드마크","37.5198332","126.9400724","서울특별시 영등포구 63로 50","서울특별시","영등포구","10714823.00000","9824311.00000","9.10000","90025697.00000","69097147.00000","20928550.00000"
"남대문로","202505","채널전체","0.00000",,,,"4.20000","27462.00000","시장","37.5636651","126.9805629","서울특별시 중구 소공동 59-1","서울특별시","중구","13128724.00000","12161355.00000","8.00000","295899298.00000","170462842.00000","125436456.00000"
"화성행궁","202505","채널전체","0.00000",,,,"4.50000","12552.00000","역사적 명소","37.2819666","127.013727","경기도 수원시 팔달구 정조로 825","경기도","수원시","21137392.00000","18136957.00000","16.50000","96992278.00000","89876569.00000","7115709.00000"
"남산","202505","채널전체","128.00000","68.00000",,"1.00000","4.70000","676.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","13128724.00000","12161355.00000","8.00000","295899298.00000","170462842.00000","125436456.00000"
"국립민속박물관","202505","채널전체","0.00000",,,,"4.60000","3289.00000","국립박물관","37.5816456","126.9789948","서울특별시 종로구 팔판동 139-1","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"가양동","202505","채널전체","16.00000",,,,"4.50000","148.00000","시티 공원","37.5678802","126.8510787","서울특별시 강서구 허준로 87","서울특별시","강서구","8395793.00000","6822221.00000","23.10000","66583386.00000","57533498.00000","9049888.00000"
"파주출판단지","202505","채널전체","12.00000",,,,"4.50000","30.00000","공원","37.7108074","126.6841874","경기도 파주시 직지길 250","경기도","파주시","5001062.00000","4107460.00000","21.80000","34034137.00000","31452820.00000","2581317.00000"
"광주시장","202505","채널전체","0.00000",,,,"3.90000","4536.00000","재래시장","35.1500822","126.8559071","광주광역시 서구 쌍촌동 1006-22","광주광역시","서구","5068966.00000","4332013.00000","17.00000","33180293.00000","32357476.00000","822817.00000"
"한국만화박물관","202505","채널전체","0.00000",,,,"4.20000","2185.00000","박물관","37.508703","126.7422012","경기도 부천시 상동 529-36","경기도","부천시","10888738.00000","9286623.00000","17.30000","45852151.00000","42745896.00000","3106255.00000"
"거제도","202505","채널전체","36.00000",,,,"4.30000","215.00000","섬","34.8869","128.6239","경상남도 거제시","경상남도","거제시","2232037.00000","1675964.00000","33.20000","10333871.00000","9252287.00000","1081584.00000"
"한강 공원","202505","채널전체","12.00000",,"4.00000","-1.00000","4.30000","639.00000","공원","37.5270005","127.0198894","서울특별시 강남구 압구정동 387","서울특별시","강남구","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"한국영화박물관","202505","채널전체","30.00000","22.00000",,"1.00000","4.20000","74.00000","박물관","37.5804334","126.8894764","서울특별시 마포구 상암동 1602번지 2층","서울특별시","마포구","11146674.00000","9594620.00000","16.20000","76579236.00000","51272809.00000","25306427.00000"
"건대입구","202505","채널전체","16.00000",,"8.00000","-1.00000","4.10000","822.00000","쇼핑몰","37.540372","127.069276","서울특별시 화양동 건대입구","서울특별시","화양동","7109840.00000","5887682.00000","20.80000","37160389.00000","23762863.00000","13397526.00000"
"하이원스키장","202505","채널전체","0.00000",,,,"4.40000","4195.00000","스키장","37.2074566","128.8253198","강원특별자치도 정선군 고한읍 하이원길 265-1","강원특별자치도","정선군","875119.00000","577825.00000","51.50000","3174166.00000","3043192.00000","130974.00000"
"강릉국제영화제","202505","채널전체","0.00000",,,,"4.40000","128.00000","영화관","37.7563022","128.8990843","강원특별자치도 강릉시 옥천동 173","강원특별자치도","강릉시","3197509.00000","2291044.00000","39.60000","19961621.00000","19195722.00000","765899.00000"
"경기도박물관","202505","채널전체","0.00000",,,,"4.30000","718.00000","박물관","37.4142849","127.4681396","경기도 여주시 산북면 용담리 산43-1","경기도","여주시","2640284.00000","1961463.00000","34.60000","33164674.00000","30092732.00000","3071942.00000"
"피카디리극장","202505","채널전체","8.00000",,"8.00000","-1.00000","4.00000","2404.00000","영화관","37.5709","126.9913","서울특별시 종로구 돈화문로5가길 1","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"경남수목원","202505","채널전체","0.00000",,,,"4.40000","1603.00000","수목원","35.1606488","128.2954266","경상남도 진주시 이반성면 대천리 482-1 경상남도수목원","경상남도","진주시","2171284.00000","1698459.00000","27.80000","10496162.00000","10167235.00000","328927.00000"
"합천영상테마파크","202505","채널전체","8.00000",,"4.00000","-1.00000","4.10000","3980.00000","테마파크","35.5492109","128.07312","경상남도 합천군 용주면 합천호수로 757","경상남도","합천군","850115.00000","546458.00000","55.60000","2105774.00000","2095324.00000","10450.00000"
"경복궁","202505","채널전체","0.00000",,,,"4.60000","44027.00000","문화적 랜드마크","37.579617","126.977041","서울특별시 종로구 사직로 161","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"강남","202505","채널전체","222.00000","12.00000","78.00000","-0.80000","4.10000","595.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"고척스카이돔","202505","채널전체","0.00000",,,,"4.40000","1513.00000","야구장","37.498931","126.8670866","서울특별시 구로구 고척동 63-6","서울특별시","구로구","6397678.00000","5406737.00000","18.30000","27952728.00000","26252750.00000","1699978.00000"
"청와대","202505","채널전체","0.00000",,,,"4.20000","1413.00000","관광 명소","37.5866076","126.974811","서울특별시 종로구 청와대로 1","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"광릉추모공원","202505","채널전체","0.00000",,,,"4.50000","392.00000","공원","37.7712629","127.1989028","경기도 포천시 내촌면 부마로 341 광릉추모공원","경기도","포천시","2772115.00000","2058301.00000","34.70000","17827797.00000","17503392.00000","324405.00000"
"포시즌스호텔","202505","채널전체","0.00000",,,,"4.60000","7002.00000","5성급 호텔","37.5706978","126.9755073","서울특별시 종로구 당주동 새문안로 97","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"광안대교","202505","채널전체","0.00000",,,,"4.60000","844.00000","다리","35.147551","129.1302088","부산광역시 부산진구 새싹로 174","부산광역시","부산진구","3655295.00000","2907453.00000","25.70000","17691799.00000","15631834.00000","2059965.00000"
"갈매","202505","채널전체","260.00000","20.00000","236.00000","-0.90000","5.00000","1.00000","공원","37.6328602","127.1174649","경기도 구리시 갈매동 285-8","경기도","구리시","4290772.00000","3617341.00000","18.60000","10476479.00000","10205583.00000","270896.00000"
"파크하얏트","202505","채널전체","0.00000",,,,"4.40000","1834.00000","5성급 호텔","37.5085791","127.0641676","서울특별시 강남구 대치동 995-14","서울특별시","강남구","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"광주극장","202505","채널전체","106.00000",,,,"4.40000","312.00000","영화관","35.1497968","126.9124823","광주광역시 동구 충장로4가 64","광주광역시","동구","3139741.00000","2577697.00000","21.80000","12423902.00000","12182873.00000","241029.00000"
"광주시립미술관","202505","채널전체","0.00000",,,,"4.40000","1093.00000","미술관","35.1831512","126.885704","광주광역시 북구 하서로 52","광주광역시","북구","4780132.00000","3959536.00000","20.70000","12864811.00000","12750463.00000","114348.00000"
"강변","202505","채널전체","29.00000","4.00000","8.00000","-0.50000","4.10000","814.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","7109840.00000","5887682.00000","20.80000","37160389.00000","23762863.00000","13397526.00000"
"파라다이스호텔부산","202505","채널전체","0.00000",,,,"4.50000","6680.00000","5성급 호텔","35.1731121","129.0714122","부산광역시 양정역","부산광역시","양정역","6572947.00000","5541886.00000","18.60000","50786573.00000","34294731.00000","16491842.00000"
"포천 허브아일랜드","202505","채널전체","0.00000",,,,"4.10000","6627.00000","테마파크","37.9654806","127.131773","경기도 포천시 신북면 청신로947번길 35 KR","경기도","포천시","2772115.00000","2058301.00000","34.70000","17827797.00000","17503392.00000","324405.00000"
"남해안","202505","채널전체","0.00000",,,,"4.00000","5302.00000","관광 명소","34.8333771","127.899794","경상남도 남해군 남해읍 남변리 643-18","경상남도","남해군","875126.00000","671867.00000","30.30000","3562133.00000","3395800.00000","166333.00000"
"청계천","202505","채널전체","4.00000",,,,"4.50000","9413.00000","공원","37.5691015","126.9786692","서울특별시 중구 무교동 80-1","서울특별시","중구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"우정국로","202505","채널전체","0.00000",,,,"4.20000","39.00000","역사적 명소","37.5722145","126.9827583","서울특별시 종로구 견지동 110-62","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"부산 영화의 거리","202505","채널전체","79.00000","4.00000","48.00000","-0.90000","4.20000","1003.00000","관광 명소","35.157","129.15","부산광역시 해운대구 마린시티1로 51","부산광역시","해운대구","6387265.00000","5141202.00000","24.20000","78047067.00000","51295254.00000","26751813.00000"
"용인공원","202505","채널전체","0.00000",,,,"4.00000","5.00000","공원묘지","37.2967791","127.2551433","경기도 용인시 처인구 모현읍 새래로 158-33","경기도","용인시","14162630.00000","11653536.00000","21.50000","80029216.00000","76648579.00000","3380637.00000"
"와룡공원","202505","채널전체","0.00000",,,,"4.40000","747.00000","공원","37.5912","126.9901","서울특별시 종로구 와룡공원길 192","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"부산영화체험박물관","202505","채널전체","0.00000",,,,"4.20000","916.00000","박물관","35.101702","129.0337655","부산광역시 중구 대청로126번길 12","부산광역시","중구","3629027.00000","3064705.00000","18.40000","23825057.00000","16946783.00000","6878274.00000"
"올림픽공원","202505","채널전체","0.00000",,,,"4.60000","2903.00000","시티 공원","37.5206868","127.1214941","서울특별시 송파구 방이동 88-3","서울특별시","송파구","12189341.00000","11070535.00000","10.10000","103946957.00000","70970708.00000","32976249.00000"
"예주문화예술회관","202505","채널전체","0.00000",,,,"4.20000","111.00000","공연예술 극장","36.5298725","129.4052836","경상북도 영덕군 영해면 318만세길 36","경상북도","영덕군","948962.00000","676567.00000","40.30000","3123849.00000","3079199.00000","44650.00000"
"부천시청","202505","채널전체","0.00000",,,,"4.20000","356.00000","시청","37.504681","126.763618","경기도 부천시 원미구 중동 길주로 부천시청","경기도","부천시","10888738.00000","9286623.00000","17.30000","45852151.00000","42745896.00000","3106255.00000"
"예술의전당","202505","채널전체","0.00000",,,,"4.60000","11965.00000","아트 센터","37.4792903","127.0128613","서울특별시 서초구 남부순환로 2406","서울특별시","서초구","16509244.00000","15152802.00000","9.00000","120976205.00000","97933093.00000","23043112.00000"
"북촌한옥마을","202505","채널전체","40.00000","8.00000","24.00000","-0.70000","4.40000","20515.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"여의도한강공원","202505","채널전체","4.00000",,"4.00000","-1.00000","4.50000","17642.00000","공원","37.5267106","126.9347112","서울특별시 영등포구 여의동로 계절광장","서울특별시","영등포구","10714823.00000","9824311.00000","9.10000","90025697.00000","69097147.00000","20928550.00000"
"삼성서울병원","202505","채널전체","28.00000",,,,"4.00000","514.00000","종합병원","37.4881193","127.0849885","서울특별시 강남구 일원로 81 삼성서울병원","서울특별시","강남구","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"어린이대공원","202505","채널전체","0.00000",,,,"4.50000","12906.00000","놀이공원","37.549363","127.0818126","서울특별시 능동 18번지 어린이대공원놀이동산 광진구 서울특별시 KR","서울특별시","능동","7109840.00000","5887682.00000","20.80000","37160389.00000","23762863.00000","13397526.00000"
"상암월드컵경기장","202505","채널전체","10.00000","4.00000",,"1.00000","4.40000","9203.00000","경기장","37.4462","126.3727","서울특별시 마포구 월드컵로 240","서울특별시","마포구","11146674.00000","9594620.00000","16.20000","76579236.00000","51272809.00000","25306427.00000"
"압구정로","202505","채널전체","0.00000",,,,"4.30000","224.00000","관광 명소","37.5263577","127.0335584","서울특별시 강남구 언주로 852","서울특별시","강남구","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"압구정동","202505","채널전체","16.00000","16.00000",,"1.00000","4.30000","224.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"샤롯데씨어터","202505","채널전체","56.00000","56.00000",,"1.00000","4.40000","3832.00000","공연예술 극장","37.5107077","127.0998494","서울특별시 송파구 올림픽로 240","서울특별시","송파구","12189341.00000","11070535.00000","10.10000","103946957.00000","70970708.00000","32976249.00000"
"서대문자연사박물관","202505","채널전체","28.00000",,,,"4.30000","2948.00000","자연사 박물관","37.576673","126.9374741","서울특별시 서대문구 연희동 141-52","서울특별시","서대문구","7902072.00000","6878830.00000","14.90000","26026328.00000","18950936.00000","7075392.00000"
"신촌","202505","채널전체","12.00000","8.00000",,"1.00000","4.70000","1683.00000","대학교","37.5650797","126.9399549","서울특별시 서대문구 연세로 50-1","서울특별시","서대문구","7902072.00000","6878830.00000","14.90000","26026328.00000","18950936.00000","7075392.00000"
"서울관광재단","202505","채널전체","0.00000",,,,"4.90000","11.00000","재단","37.5685861","126.9871543","서울특별시 종로구 청계천로 85","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"서울대학교","202505","채널전체","0.00000",,,,"4.40000","2028.00000","공립대학교","37.4648267","126.9571988","서울특별시 관악구 관악로","서울특별시","관악구","6209903.00000","5196943.00000","19.50000","19901021.00000","19200009.00000","701012.00000"
"시립미술관","202505","채널전체","0.00000",,,,"4.60000","1927.00000","미술관","35.1667329","129.1370714","부산광역시 해운대구 APEC로 58","부산광역시","해운대구","6387265.00000","5141202.00000","24.20000","78047067.00000","51295254.00000","26751813.00000"
"서울아트시네마","202505","채널전체","0.00000",,,,"4.70000","58.00000","영화관","37.568038","126.9695876","서울특별시 중구 정동길 3","서울특별시","중구","13128724.00000","12161355.00000","8.00000","295899298.00000","170462842.00000","125436456.00000"
"속초공항","202505","채널전체","0.00000",,,,"5.00000","1.00000","공군 비행장","38.142715","128.598879","강원특별자치도 양양군 강현면 장산리 30-3","강원특별자치도","양양군","1479940.00000","1051183.00000","40.80000","5580502.00000","5329427.00000","251075.00000"
"서울월드컵경기장","202505","채널전체","0.00000",,,,"4.40000","9203.00000","경기장","37.5682617","126.8972735","서울특별시 마포구 월드컵로 240","서울특별시","마포구","11146674.00000","9594620.00000","16.20000","76579236.00000","51272809.00000","25306427.00000"
"소공동","202505","채널전체","0.00000",,,,"4.60000","563.00000","역사적 명소","37.5644131","126.9749183","서울특별시 중구 덕수궁길 15","서울특별시","중구","13128724.00000","12161355.00000","8.00000","295899298.00000","170462842.00000","125436456.00000"
"서울회생법원","202505","채널전체","0.00000",,,,"4.50000","8.00000","법원","37.4982093","127.0112872","서울특별시 서초구 서초중앙로 157","서울특별시","서초구","16509244.00000","15152802.00000","9.00000","120976205.00000","97933093.00000","23043112.00000"
"세종문화회관","202505","채널전체","2.00000",,,,"3.80000","7487.00000","문화센터","37.5725254","126.9756429","서울특별시 종로구 세종대로 175 세종문화회관","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"성수동","202505","채널전체","366.00000","14.00000","230.00000","-0.90000","4.60000","22.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","7032287.00000","6105130.00000","15.20000","37933403.00000","28467722.00000","9465681.00000"
"울산대공원","202505","채널전체","0.00000",,,,"4.40000","3490.00000","테마파크","35.530972","129.2939697","울산광역시 남구 대공원로 94 울산대공원","울산광역시","남구","4399073.00000","3718057.00000","18.30000","21664498.00000","20711116.00000","953382.00000"
"부산 국제시장","202505","채널전체","0.00000",,,,"4.10000","12559.00000","시장","35.1731121","129.0714122","부산광역시 양정역","부산광역시","양정역","6572947.00000","5541886.00000","18.60000","50786573.00000","34294731.00000","16491842.00000"
"을왕리해수욕장","202505","채널전체","8.00000",,,,"4.00000","328.00000","해변","37.4462","126.3727","인천 중구 용유서로302번길 16-15","인천","중구","9083543.00000","7518427.00000","20.80000","125402626.00000","70143569.00000","55259057.00000"
"보라매공원","202505","채널전체","0.00000",,,,"4.50000","7492.00000","시티 공원","37.4932342","126.9197115","서울특별시 동작구 신대방동 395","서울특별시","동작구","6063078.00000","5146697.00000","17.80000","17007800.00000","16181547.00000","826253.00000"
"남한산성","202505","채널전체","58.00000","33.00000","9.00000","2.70000","4.40000","1742.00000","문화 유산 보존","37.4789","127.18","경기도 광주시 남한산성면 남한산성로 784-29","경기도","광주시","4519014.00000","3727853.00000","21.20000","16747066.00000","16446334.00000","300732.00000"
"창덕궁","202505","채널전체","0.00000",,,,"4.60000","13060.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","13493770.00000","11936438.00000","13.00000","81749242.00000","59228708.00000","22520534.00000"
"지리산국립공원","202505","채널전체","0.00000",,,,"4.20000","30.00000","국립공원","35.307","127.6136","경상남도 하동군 화개면 대성리","경상남도","하동군","748433.00000","775124.00000","-3.40000","1753533.00000","1734425.00000","19108.00000"
"남해독일마을","202505","채널전체","4.00000",,,,"4.00000","5302.00000","관광 명소","34.8333771","127.899794","경상남도 남해군 남해읍 남변리 643-18","경상남도","남해군","875126.00000","671867.00000","30.30000","3562133.00000","3395800.00000","166333.00000"
"중앙시장","202505","채널전체","0.00000",,,,"4.00000","2791.00000","재래시장","37.5661516","127.0196647","서울특별시 중구 퇴계로85길 22","서울특별시","중구","13128724.00000","12161355.00000","8.00000","295899298.00000","170462842.00000","125436456.00000"
"세빛둥둥섬","202505","채널전체","4.00000",,"4.00000","-1.00000","4.20000","178.00000","섬","37.35957","127.10539","서울시 서초구 올림픽대로","서울시","서초구","16509244.00000","15152802.00000","9.00000","120976205.00000","97933093.00000","23043112.00000"
"중문해수욕장","202505","채널전체","0.00000",,,,"4.30000","969.00000","해변","33.2451968","126.4111861","제주특별자치도 서귀포시 색달동 3039-45","제주특별자치도","서귀포시","4038937.00000","3594356.00000","12.40000","36255589.00000","27225793.00000","9029796.00000"
"논현","202505","채널전체","0.00000",,,,"3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"논현동","202505","채널전체","0.00000",,,,"3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","19453777.00000","18179983.00000","7.00000","213904390.00000","117330411.00000","96573979.00000"
"전주객사","202505","채널전체","6.00000",,"6.00000","-1.00000","4.10000","509.00000","역사적 명소","35.8205778","127.1447918","전북특별자치도 전주시 완산구 고사동 207","전북특별자치도","전주시","8068052.00000","6515260.00000","23.80000","28003162.00000","26948643.00000","1054519.00000"
"대전극장","202505","채널전체","22.00000","8.00000",,"1.00000","4.30000","2011.00000","영화관","36.3577577","127.3867458","대전광역시 서구 둔산동 1515-1","대전광역시","서구","6042799.00000","5006183.00000","20.70000","23500976.00000","23058913.00000","442063.00000"
"잠실 야구 경기장","202505","채널전체","0.00000",,,,"4.40000","10066.00000","야구장","37.5120673","127.071827","서울특별시 송파구 올림픽로 19-2","서울특별시","송파구","12189341.00000","11070535.00000","10.10000","103946957.00000","70970708.00000","32976249.00000"
"잠실","202505","채널전체","62.00000","6.00000","26.00000","-0.80000","4.40000","10066.00000","야구장","37.5067945","127.0830482","서울특별시 잠실본동 218-11","서울특별시","잠실본동","12189341.00000","11070535.00000","10.10000","103946957.00000","70970708.00000","32976249.00000"
"더현대서울","202505","채널전체","36.00000",,,,"4.40000","10392.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","10714823.00000","9824311.00000","9.10000","90025697.00000","69097147.00000","20928550.00000"
"남양주종합촬영소","202505","채널전체","0.00000",,,,"3.90000","31.00000","촬영 스튜디오","37.592469","127.337027","남양주시 남양주종합촬영소","남양주시","남양주종합촬영소","6836343.00000","5492018.00000","24.50000","33809856.00000","32940182.00000","869674.00000"
"덕수궁","202505","채널전체","4.00000",,,,"4.60000","19718.00000","문화적 랜드마크","37.5658049","126.9751461","서울특별시 중구 세종대로 99","서울특별시","중구","13128724.00000","12161355.00000","8.00000","295899298.00000","170462842.00000","125436456.00000"
"임진각 평화누리공원","202505","채널전체","39.00000",,,,"4.40000","7403.00000","공원","37.892","126.7415","경기도 파주시 문산읍 임진각로 148-40","경기도","파주시","5001062.00000","4107460.00000","21.80000","34034137.00000","31452820.00000","2581317.00000"
"동대문","202505","채널전체","8.00000","4.00000",,"1.00000","4.40000","7594.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","5325645.00000","4569274.00000","16.60000","19334953.00000","17689231.00000","1645722.00000"
"일산호수공원","202505","채널전체","0.00000",,,,"4.50000","7444.00000","공원","37.6567441","126.7662508","경기도 고양시 일산동구 호수로 595 일산호수공원","경기도","고양시","14998700.00000","12924919.00000","16.00000","70893078.00000","68318506.00000","2574572.00000"
"등촌","202505","채널전체","4.00000",,,,"4.10000","1751.00000","재래시장","37.5575223","126.8559611","서울특별시 강서구 등촌동 639-27","서울특별시","강서구","8395793.00000","6822221.00000","23.10000","66583386.00000","57533498.00000","9049888.00000"
"롯데월드","202505","채널전체","0.00000",,,,"4.30000","47131.00000","테마파크","37.5111158","127.098167","서울특별시 송파구 송파대로 521","서울특별시","송파구","12189341.00000","11070535.00000","10.10000","103946957.00000","70970708.00000","32976249.00000"
"인천항","202505","채널전체","0.00000",,,,"4.30000","38.00000","항구","37.4594575","126.6256454","인천광역시 중구 항동7가 1-58","인천광역시","중구","9083543.00000","7518427.00000","20.80000","125402626.00000","70143569.00000","55259057.00000"
"인천국제공항","202505","채널전체","56.00000","4.00000","4.00000",,"4.50000","31827.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","9083543.00000","7518427.00000","20.80000","125402626.00000","70143569.00000","55259057.00000"
"롯데콘서트홀","202505","채널전체","0.00000",,,,"4.60000","4102.00000","콘서트홀","37.5136096","127.1039833","서울특별시 송파구 올림픽로 300","서울특별시","송파구","12189341.00000","11070535.00000","10.10000","103946957.00000","70970708.00000","32976249.00000"
"롯데호텔서울","202505","채널전체","0.00000",,,,"4.50000","8571.00000","5성급 호텔","37.5653","126.980979","서울특별시 중구 을지로1가 180-6","서울특별시","중구","13128724.00000","12161355.00000","8.00000","295899298.00000","170462842.00000","125436456.00000"
"이화여자대학교","202505","채널전체","0.00000",,,,"4.60000","1356.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","7902072.00000","6878830.00000","14.90000","26026328.00000","18950936.00000","7075392.00000"
