TRRSRT_NM,BASE_YM,CHNNEL_NM,BASE_YEAR_ACCMLT_FQ_CO,BASE_YM_FQ_CO,BASE_YEAR_BEFORE_MT_FQ_CO,BEFORE_MT_VERSUS_FQ_CO_IRDS_RT,AVRG_SCORE_VALUE,REVIEW_CO,PLACE_TY,LC_LA,LC_LO,ADDR,CTPRVN_NM,SIGNGU_NM,TURSM_CSTMR_CO,BEFORE_YEAR_MT_TURSM_CSTMR_CO,TURSM_CSTMR_CO_IRDS_RT,TURSM_SPND_PRICE,NATIVE_TURSM_SPND_PRICE,FRNR_TURSM_SPND_PRICE
"첨성대","202510","채널전체","1.00000","1.00000",,"1.00000","4.50000","20108.00000","역사적 장소","35.8346828","129.2190631","경상북도 경주시 인왕동 839-1","경상북도","경주시","5318425.00000","8374960.00000","-36.50000","101485963.00000","97025213.00000","4460750.00000"
"국립국악원","202510","채널전체","1.00000",,"1.00000","-1.00000","4.50000","988.00000","아트 센트","37.477","127.0086","서울특별시 서초구 남부순환로 2364","서울특별시","서초구","15582298.00000","30964744.00000","-49.70000","498876565.00000","440196972.00000","58679593.00000"
"건대입구","202510","채널전체","16.00000",,"1.00000","-1.00000","4.10000","843.00000","쇼핑몰","37.540372","127.069276","서울특별시 화양동 건대입구","서울특별시","광진구","6484534.00000","12530231.00000","-48.20000","110199072.00000","95577678.00000","14621394.00000"
"천지연 폭포","202510","채널전체","114.00000","34.00000","70.00000","-0.50000","4.40000","666.00000","폭포","33.246944","126.554417","제주특별자치도 서귀포시 남성중로 2-15","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"한라산","202510","채널전체","177.00000","54.00000","106.00000","-0.50000","4.70000","801.00000","산봉우리","33.3616666","126.5291666","제주특별자치도 제주시 오등동 산57번지 한라산골프장내","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"천제연폭포","202510","채널전체","54.00000","16.00000","33.00000","-0.50000","4.30000","5922.00000","자연보호구역","33.2506678","126.4167726","제주특별자치도 서귀포시 중문동 2774-35","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"창덕궁","202510","채널전체","2.00000",,,,"4.60000","13424.00000","문화적 랜드마크","37.5794309","126.9910426","서울특별시 종로구 율곡로 99","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"거제","202510","채널전체","3.00000",,,,"4.30000","216.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","2474602.00000","3746239.00000","-33.90000","30904553.00000","29210132.00000","1694421.00000"
"창경궁","202510","채널전체","2.00000",,"1.00000","-1.00000","4.70000","4578.00000","문화적 랜드마크","37.5787512","126.9948775","서울특별시 종로구 와룡동 2-1","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"국립중앙박물관","202510","채널전체","13.00000",,"4.00000","-1.00000","4.70000","27418.00000","국립박물관","37.5238506","126.9804702","서울특별시 용산구 서빙고로 137","서울특별시","용산구","10275024.00000","19215434.00000","-46.50000","198570142.00000","162194102.00000","36376040.00000"
"진주성","202510","채널전체","1.00000",,,,"4.50000","4090.00000","역사적 명소","35.1890244","128.078001","경상남도 진주시 남강로 626","경상남도","진주시","2640372.00000","4121088.00000","-35.90000","38513735.00000","37884696.00000","629039.00000"
"광화문","202510","채널전체","43.00000","3.00000","2.00000","0.50000","4.50000","13648.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"합천영상테마파크","202510","채널전체","7.00000",,,,"4.10000","4012.00000","테마파크","35.5492109","128.07312","경상남도 합천군 용주면 합천호수로 757","경상남도","합천군","930328.00000","1448615.00000","-35.80000","6729728.00000","6692045.00000","37683.00000"
"보라매공원","202510","채널전체","1.00000",,,,"4.50000","7576.00000","시티 공원","37.4932342","126.9197115","서울특별시 동작구 신대방동 395","서울특별시","동작구","6077718.00000","10770032.00000","-43.60000","69838329.00000","67972038.00000","1866291.00000"
"대전극장","202510","채널전체","1.00000","1.00000",,"1.00000","4.30000","2019.00000","영화관","36.3577577","127.3867458","대전광역시 서구 둔산동 1515-1","대전광역시","서구","5762694.00000","10344844.00000","-44.30000","88768042.00000","87772849.00000","995193.00000"
"덕수궁","202510","채널전체","6.00000",,,,"4.60000","19977.00000","문화적 랜드마크","37.5658049","126.9751461","서울특별시 중구 세종대로 99","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"불국사","202510","채널전체","2.00000",,,,"4.60000","17275.00000","불교사찰","35.7901973","129.3320806","경상북도 경주시 불국로 385","경상북도","경주시","5318425.00000","8374960.00000","-36.50000","101485963.00000","97025213.00000","4460750.00000"
"아쿠아플라넷 제주","202510","채널전체","59.00000","18.00000","36.00000","-0.50000","4.40000","13884.00000","수족관","33.4327833","126.9278223","제주특별자치도 서귀포시 성산읍 섭지코지로 95","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"서울시청","202510","채널전체","2.00000",,,,"4.30000","846.00000","시청","37.550263","126.9970831","서울특별시 중구 세종대로 110","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"아침고요수목원","202510","채널전체","7.00000",,,,"4.40000","17016.00000","수목원","37.7439678","127.3524864","경기도 가평군 상면 수목원로 432 아침고요수목원","경기도","가평군","2644120.00000","4684652.00000","-43.60000","48143693.00000","47364911.00000","778782.00000"
"남한산성","202510","채널전체","391.00000","13.00000","3.00000","3.30000","4.40000","1783.00000","문화 유산 보존","37.4789","127.18","경기도 광주시 남한산성면 남한산성로 784-29","경기도","광주시","4494238.00000","8463910.00000","-46.90000","81505966.00000","80999253.00000","506713.00000"
"서울대학교","202510","채널전체","32.00000","2.00000","12.00000","-0.80000","4.40000","2054.00000","공립대학교","37.4648267","126.9571988","서울특별시 관악구 관악로","서울특별시","관악구","5645840.00000","11165056.00000","-49.40000","70730933.00000","68858889.00000","1872044.00000"
"신촌","202510","채널전체","10.00000",,,,"4.70000","1751.00000","대학교","37.5650797","126.9399549","서울특별시 서대문구 연세로 50-1","서울특별시","서대문구","7344334.00000","15233498.00000","-51.80000","87090672.00000","75824657.00000","11266015.00000"
"망원시장","202510","채널전체","1.00000",,,,"4.30000","8566.00000","재래시장","37.5559018","126.9062854","서울특별시 마포구 포은로6길 27","서울특별시","마포구","10678738.00000","21764504.00000","-50.90000","255431237.00000","184102503.00000","71328734.00000"
"더현대서울","202510","채널전체","4.00000",,"4.00000","-1.00000","4.40000","10483.00000","백화점","37.5260497","126.928296","서울특별시 영등포구 여의대로 108","서울특별시","영등포구","10156790.00000","20949340.00000","-51.50000","282880321.00000","254869806.00000","28010515.00000"
"노량진 수산물 도매시장","202510","채널전체","1.00000",,,,"4.50000","13648.00000","역사적 명소","37.572389","126.9769117","서울특별시 종로구 세종대로 172","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"세브란스병원","202510","채널전체","2.00000","1.00000",,"1.00000","3.70000","474.00000","대학병원","37.5623371","126.9408692","서울특별시 서대문구 신촌동 연세로 50-1","서울특별시","서대문구","7344334.00000","15233498.00000","-51.80000","87090672.00000","75824657.00000","11266015.00000"
"효창공원","202510","채널전체","1.00000",,,,"4.30000","2979.00000","공원","37.5450482","126.9603142","서울특별시 용산구 효창원로 177-18 효창공원","서울특별시","용산구","10275024.00000","19215434.00000","-46.50000","198570142.00000","162194102.00000","36376040.00000"
"성수동","202510","채널전체","4.00000",,,,"4.50000","32.00000","관광 명소","37.5406846","127.0566319","서울특별시 성동구 성수동2가 315-4","서울특별시","성동구","6709258.00000","12527332.00000","-46.40000","136690282.00000","100933630.00000","35756652.00000"
"삼청동길","202510","채널전체","2.00000",,"2.00000","-1.00000","4.30000","2121.00000","관광 명소","37.5837936","126.9819183","서울특별시 종로구 삼청동 63-40","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"논현","202510","채널전체","5.00000","2.00000",,"1.00000","3.70000","41.00000","수입업체","37.5136787","127.0317124","서울특별시 강남구 논현동 207-3","서울특별시","강남구","17875764.00000","38310404.00000","-53.30000","746191911.00000","504641004.00000","241550907.00000"
"샤롯데씨어터","202510","채널전체","1.00000",,,,"4.40000","3909.00000","공연예술 극장","37.5107077","127.0998494","서울특별시 송파구 올림픽로 240","서울특별시","송파구","11264603.00000","21983100.00000","-48.80000","333601778.00000","292633037.00000","40968741.00000"
"성산 일출봉","202510","채널전체","177.00000","54.00000","108.00000","-0.50000","4.70000","1787.00000","산봉우리","33.4180535","126.8648302","제주특별자치도 서귀포시 성산읍 난산리 1672","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"서울아트시네마","202510","채널전체","15.00000","3.00000","1.00000","2.00000","4.70000","60.00000","영화관","37.568038","126.9695876","서울특별시 중구 정동길 3","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"서문시장","202510","채널전체","1.00000",,,,"4.20000","18469.00000","재래시장","35.8688497","128.5807879","대구광역시 중구 큰장로26길 45","대구광역시","중구","6090326.00000","11108783.00000","-45.20000","77633970.00000","75038851.00000","2595119.00000"
"성북동","202510","채널전체","15.00000",,,,"4.60000","3115.00000","불교사찰","37.5952093","126.9978087","서울특별시 성북동성당","서울특별시","성북구","5488472.00000","9411576.00000","-41.70000","63790466.00000","61114536.00000","2675930.00000"
"마포대교","202510","채널전체","6.00000","2.00000",,"1.00000","4.50000","325.00000","다리","37.5337975","126.9371138","서울 영등포구 여의도동","서울특별시","마포구","10678738.00000","21764504.00000","-50.90000","255431237.00000","184102503.00000","71328734.00000"
"섭지코지","202510","채널전체","182.00000","55.00000","109.00000","-0.50000","4.40000","16061.00000","명승지","33.4242095","126.931111","제주특별자치도 서귀포시 성산읍 섭지코지로 섭지코지","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"이태원","202510","채널전체","167.00000","2.00000","4.00000","-0.50000","4.30000","290.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","10275024.00000","19215434.00000","-46.50000","198570142.00000","162194102.00000","36376040.00000"
"서울월드컵경기장","202510","채널전체","1.00000",,,,"4.40000","9372.00000","경기장","37.5682617","126.8972735","서울특별시 마포구 월드컵로 240","서울특별시","마포구","10678738.00000","21764504.00000","-50.90000","255431237.00000","184102503.00000","71328734.00000"
"안동 하회마을","202510","채널전체","2.00000",,,,"4.20000","6998.00000","관광 명소","36.5494088","128.5271269","경상북도 안동시 풍천면 하회리 279번지","경상북도","안동시","2029104.00000","3085880.00000","-34.20000","31054082.00000","30663479.00000","390603.00000"
"대전지방법원","202510","채널전체","1.00000",,,,"3.60000","29.00000","시 법원","36.3542962","127.3892728","대전광역시 서구 둔산중로78번길 45","대전광역시","서구","5762694.00000","10344844.00000","-44.30000","88768042.00000","87772849.00000","995193.00000"
"북촌한옥마을","202510","채널전체","7.00000",,"2.00000","-1.00000","4.40000","23424.00000","명소","37.5814696","126.9849519","서울특별시 종로구 가회동 30-9","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"남이섬","202510","채널전체","2.00000",,,,"4.40000","37117.00000","자연보호구역","37.7899352","127.5258072","춘천시 남산면 방하리 197번지 남이섬내 춘천시 강원도 KR","경기도","가평군","2644120.00000","4684652.00000","-43.60000","48143693.00000","47364911.00000","778782.00000"
"낙산사","202510","채널전체","2.00000",,,,"4.50000","10497.00000","불교사찰","38.1246156","128.6280451","강원특별자치도 양양군 강현면 전진리 55","강원특별자치도","양양군","1585258.00000","2967566.00000","-46.60000","20511435.00000","20121504.00000","389931.00000"
"묵호항","202510","채널전체","1.00000",,,,"4.20000","105.00000","항구","37.5504","129.114","강원도 동해시 묵호진동 40-79","강원특별자치도","동해시","1245685.00000","1944796.00000","-35.90000","19550642.00000","19366270.00000","184372.00000"
"부산 국제시장","202510","채널전체","50.00000","1.00000","3.00000","-0.70000","4.10000","12730.00000","시장","35.1731121","129.0714122","부산광역시 양정역","부산광역시","부산진구","6751608.00000","11682727.00000","-42.20000","121128134.00000","97251590.00000","23876544.00000"
"롯데워터파크 김해","202510","채널전체","1.00000",,,,"4.20000","5378.00000","워터파크","35.1808236","128.8292747","경상남도 김해시 장유로 555","경상남도","김해시","4528002.00000","7677838.00000","-41.00000","98858543.00000","97854125.00000","1004418.00000"
"우도","202510","채널전체","340.00000","102.00000","208.00000","-0.50000","4.40000","425.00000","섬","33.5042977","126.954048","제주특별자치도 제주시 우도면 연평리 1431-2","제주특별자치도","제주시","5894315.00000","10256372.00000","-42.50000","199165457.00000","168902084.00000","30263373.00000"
"동대문","202510","채널전체","4.00000","3.00000","1.00000","2.00000","4.40000","7716.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","5080204.00000","10017567.00000","-49.30000","93223105.00000","88713277.00000","4509828.00000"
"용머리해안","202510","채널전체","116.00000","35.00000","71.00000","-0.50000","4.40000","4960.00000","관광 명소","33.2316155","126.3148321","제주특별자치도 서귀포시 안덕면 사계리 112-3 용머리해안","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"용두산공원","202510","채널전체","1.00000",,,,"4.30000","6304.00000","공원","35.1006536","129.0326226","부산광역시 중구 용두산길 37-55 용두산공원","부산광역시","중구","3709783.00000","6763392.00000","-45.10000","52049030.00000","41431108.00000","10617922.00000"
"서울드래곤시티","202510","채널전체","2.00000",,,,"4.30000","4629.00000","5성급 호텔","37.5319199","126.9624425","서울특별시 용산구 청파로20길 95 스카이킹덤 31F","서울특별시","용산구","10275024.00000","19215434.00000","-46.50000","198570142.00000","162194102.00000","36376040.00000"
"오설록 티 뮤지엄","202510","채널전체","57.00000","17.00000","35.00000","-0.50000","4.10000","23203.00000","박물관","33.3059438","126.289437","제주특별자치도 서귀포시 안덕면 신화역사로 15","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"부평깡통시장","202510","채널전체","14.00000","5.00000","2.00000","1.50000","4.10000","19251.00000","재래시장","35.1014118","129.0265106","부산광역시 중구 부평2길 44","부산광역시","중구","3709783.00000","6763392.00000","-45.10000","52049030.00000","41431108.00000","10617922.00000"
"남산","202510","채널전체","188.00000","3.00000","3.00000",,"4.70000","695.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"예술의전당","202510","채널전체","1.00000",,,,"4.60000","12031.00000","아트 센터","37.4792903","127.0128613","서울특별시 서초구 남부순환로 2406","서울특별시","서초구","15582298.00000","30964744.00000","-49.70000","498876565.00000","440196972.00000","58679593.00000"
"독립기념관","202510","채널전체","2.00000",,,,"4.60000","9616.00000","역사 박물관","36.7812042","127.2264822","충청남도 천안시 동남구 목천읍 독립기념관로 1 독립기념관","충청남도","천안시","4434486.00000","8312514.00000","-46.70000","80020802.00000","79172090.00000","848712.00000"
"영종도","202510","채널전체","3.00000","1.00000",,"1.00000","4.30000","85.00000","섬","37.5001","126.5358","인천 중구 운남동 671-3","인천광역시","중구","9845902.00000","17788603.00000","-44.70000","301867908.00000","236000807.00000","65867101.00000"
"무안국제공항","202510","채널전체","2.00000",,,,"3.90000","262.00000","국제 공항","34.9935","126.3878","전라남도 무안군 망운면 공항로 970-260","전라남도","무안군","1701724.00000","2857988.00000","-40.50000","25092211.00000","24968551.00000","123660.00000"
"부천시청","202510","채널전체","1.00000",,,,"4.20000","360.00000","시청","37.504681","126.763618","경기도 부천시 원미구 중동 길주로 부천시청","경기도","부천시","5631871.00000","10738119.00000","-47.60000","109348781.00000","105480390.00000","3868391.00000"
"서울광장","202510","채널전체","1.00000","1.00000",,"1.00000","4.30000","3405.00000","공원","37.5655675","126.978014","서울특별시 중구 태평로2가 375","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"여미지 식물원","202510","채널전체","39.00000","9.00000","25.00000","-0.60000","4.00000","3622.00000","식물원","33.2525901","126.4143294","제주특별자치도 서귀포시 색달동 2920-1","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"서울숲공원","202510","채널전체","6.00000",,,,"4.60000","10535.00000","공원","37.5443878","127.0374424","서울특별시 성동구 성수동1가 678-1","서울특별시","성동구","6709258.00000","12527332.00000","-46.40000","136690282.00000","100933630.00000","35756652.00000"
"애월읍","202510","채널전체","154.00000","44.00000","95.00000","-0.50000","4.60000","306.00000","관광 명소","33.4110784","126.3939276","제주특별자치도 제주시 애월읍 소길리 산219-1","제주특별자치도","제주시","5894315.00000","10256372.00000","-42.50000","199165457.00000","168902084.00000","30263373.00000"
"명동","202510","채널전체","12.00000","3.00000","3.00000",,"4.40000","25562.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"압구정동","202510","채널전체","18.00000",,"5.00000","-1.00000","4.30000","256.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","17875764.00000","38310404.00000","-53.30000","746191911.00000","504641004.00000","241550907.00000"
"남원 광한루원","202510","채널전체","4.00000",,,,"4.30000","5282.00000","정원","35.4151468","127.3862661","전북특별자치도 남원시 향교동 244-6","전북특별자치도","남원시","1238797.00000","1771328.00000","-30.10000","18389067.00000","18313978.00000","75089.00000"
"부산영화체험박물관","202510","채널전체","5.00000",,,,"4.20000","929.00000","박물관","35.101702","129.0337655","부산광역시 중구 대청로126번길 12","부산광역시","중구","3709783.00000","6763392.00000","-45.10000","52049030.00000","41431108.00000","10617922.00000"
"서울관광재단","202510","채널전체","12.00000",,,,"4.90000","13.00000","재단","37.5685861","126.9871543","서울특별시 종로구 청계천로 85","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"서울광장","202510","커뮤니티","1.00000","1.00000",,"1.00000","4.30000","3405.00000","공원","37.5655675","126.978014","서울특별시 중구 태평로2가 375","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"한국민속촌","202510","커뮤니티","2.00000",,,,"4.40000","16019.00000","관광 명소","37.258939","127.1181126","경기도 용인시 기흥구 민속촌로 90","경기도","용인시","5453161.00000","10894247.00000","-49.90000","145973459.00000","143504810.00000","2468649.00000"
"불국사","202510","커뮤니티","2.00000",,,,"4.60000","17275.00000","불교사찰","35.7901973","129.3320806","경상북도 경주시 불국로 385","경상북도","경주시","5318425.00000","8374960.00000","-36.50000","101485963.00000","97025213.00000","4460750.00000"
"마포대교","202510","커뮤니티","3.00000","2.00000",,"1.00000","4.50000","325.00000","다리","37.5337975","126.9371138","서울 영등포구 여의도동","서울특별시","마포구","10678738.00000","21764504.00000","-50.90000","255431237.00000","184102503.00000","71328734.00000"
"한라산","202510","커뮤니티","175.00000","54.00000","106.00000","-0.50000","4.70000","801.00000","산봉우리","33.3616666","126.5291666","제주특별자치도 제주시 오등동 산57번지 한라산골프장내","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"거제","202510","커뮤니티","1.00000",,,,"4.30000","216.00000","섬","34.8931951","128.6091247","경상남도 거제시 장평동 7-9","경상남도","거제시","2474602.00000","3746239.00000","-33.90000","30904553.00000","29210132.00000","1694421.00000"
"강변","202510","커뮤니티","1.00000",,,,"4.10000","828.00000","전자제품 판매점","37.535098","127.094695","서울특별시 광진구 강변역로 53 강변","서울특별시","광진구","6484534.00000","12530231.00000","-48.20000","110199072.00000","95577678.00000","14621394.00000"
"강남","202510","커뮤니티","13.00000",,"2.00000","-1.00000","4.10000","601.00000","관광 명소","37.4966645","127.0629804","서울특별시 강남구 남부순환로 2949-2","서울특별시","강남구","17875764.00000","38310404.00000","-53.30000","746191911.00000","504641004.00000","241550907.00000"
"해운대해수욕장","202510","커뮤니티","58.00000","11.00000","19.00000","-0.40000","4.60000","2585.00000","해변","35.1719465","129.1741038","부산광역시 해운대구 좌동 998-11","부산광역시","해운대구","6571520.00000","11370583.00000","-42.20000","241628240.00000","206221747.00000","35406493.00000"
"명동","202510","커뮤니티","8.00000","2.00000","3.00000","-0.30000","4.40000","25562.00000","관광 명소","37.55998","126.9858296","서울특별시 중구 남산동2가 10-4","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"협재해수욕장","202510","커뮤니티","57.00000","17.00000","35.00000","-0.50000","4.60000","8474.00000","관광 명소","33.3942945","126.2398813","제주특별자치도 제주시 한림읍 한림로 329-10","제주특별자치도","제주시","5894315.00000","10256372.00000","-42.50000","199165457.00000","168902084.00000","30263373.00000"
"N서울타워","202510","커뮤니티","2.00000",,,,"4.50000","65441.00000","관광 명소","37.5511694","126.9882266","서울특별시 용산구 남산공원길 105","서울특별시","용산구","10275024.00000","19215434.00000","-46.50000","198570142.00000","162194102.00000","36376040.00000"
"무안국제공항","202510","커뮤니티","2.00000",,,,"3.90000","262.00000","국제 공항","34.9935","126.3878","전라남도 무안군 망운면 공항로 970-260","전라남도","무안군","1701724.00000","2857988.00000","-40.50000","25092211.00000","24968551.00000","123660.00000"
"부산 국제시장","202510","커뮤니티","29.00000","1.00000","2.00000","-0.50000","4.10000","12730.00000","시장","35.1731121","129.0714122","부산광역시 양정역","부산광역시","부산진구","6751608.00000","11682727.00000","-42.20000","121128134.00000","97251590.00000","23876544.00000"
"홍대역","202510","커뮤니티","4.00000","1.00000",,"1.00000","4.50000","8776.00000","관광 명소","37.557527","126.9244669","서울특별시 홍대입구역","서울특별시","마포구","10678738.00000","21764504.00000","-50.90000","255431237.00000","184102503.00000","71328734.00000"
"한국영화박물관","202510","커뮤니티","11.00000","11.00000",,"1.00000","4.20000","74.00000","박물관","37.5804334","126.8894764","서울특별시 마포구 상암동 1602번지 2층","서울특별시","마포구","10678738.00000","21764504.00000","-50.90000","255431237.00000","184102503.00000","71328734.00000"
"피카디리극장","202510","커뮤니티","2.00000",,"2.00000","-1.00000","4.00000","2419.00000","영화관","37.5709","126.9913","서울특별시 종로구 돈화문로5가길 1","서울특별시","종로구","12867438.00000","25958870.00000","-50.40000","254629108.00000","201386601.00000","53242507.00000"
"이태원","202510","커뮤니티","13.00000","1.00000","2.00000","-0.50000","4.30000","290.00000","관광 명소","37.5385051","126.9925224","서울특별시 용산구 이태원동 213-4","서울특별시","용산구","10275024.00000","19215434.00000","-46.50000","198570142.00000","162194102.00000","36376040.00000"
"서울대학교","202510","커뮤니티","7.00000",,,,"4.40000","2054.00000","공립대학교","37.4648267","126.9571988","서울특별시 관악구 관악로","서울특별시","관악구","5645840.00000","11165056.00000","-49.40000","70730933.00000","68858889.00000","1872044.00000"
"안동 하회마을","202510","커뮤니티","2.00000",,,,"4.20000","6998.00000","관광 명소","36.5494088","128.5271269","경상북도 안동시 풍천면 하회리 279번지","경상북도","안동시","2029104.00000","3085880.00000","-34.20000","31054082.00000","30663479.00000","390603.00000"
"압구정동","202510","커뮤니티","1.00000",,,,"4.30000","256.00000","관광 명소","37.5271478","127.0334517","서울특별시 강남구 신사동 언주로 861","서울특별시","강남구","17875764.00000","38310404.00000","-53.30000","746191911.00000","504641004.00000","241550907.00000"
"애월읍","202510","커뮤니티","154.00000","44.00000","95.00000","-0.50000","4.60000","306.00000","관광 명소","33.4110784","126.3939276","제주특별자치도 제주시 애월읍 소길리 산219-1","제주특별자치도","제주시","5894315.00000","10256372.00000","-42.50000","199165457.00000","168902084.00000","30263373.00000"
"여미지 식물원","202510","커뮤니티","39.00000","9.00000","25.00000","-0.60000","4.00000","3622.00000","식물원","33.2525901","126.4143294","제주특별자치도 서귀포시 색달동 2920-1","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"국회도서관","202510","커뮤니티","1.00000",,"1.00000","-1.00000","4.50000","260.00000","국립 도서관","37.5311396","126.9170175","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10156790.00000","20949340.00000","-51.50000","282880321.00000","254869806.00000","28010515.00000"
"남산","202510","커뮤니티","34.00000","3.00000","2.00000","0.50000","4.70000","695.00000","산봉우리","37.5537586","126.9809696","서울특별시 중구 회현동1가 100-166","서울특별시","중구","12949212.00000","27056911.00000","-52.10000","857072916.00000","619078971.00000","237993945.00000"
"제주공항","202510","커뮤니티","60.00000","18.00000","36.00000","-0.50000","4.40000","19581.00000","국제 공항","33.5071","126.4934","제주특별자치도 제주시 특별자치도 공항로 2","제주특별자치도","제주시","5894315.00000","10256372.00000","-42.50000","199165457.00000","168902084.00000","30263373.00000"
"영종도","202510","커뮤니티","1.00000",,,,"4.30000","85.00000","섬","37.5001","126.5358","인천 중구 운남동 671-3","인천광역시","중구","9845902.00000","17788603.00000","-44.70000","301867908.00000","236000807.00000","65867101.00000"
"국회의사당","202510","커뮤니티","2.00000",,,,"4.10000","404.00000","관공서","37.5318046","126.9141547","서울특별시 영등포구 여의동 1","서울특별시","영등포구","10156790.00000","20949340.00000","-51.50000","282880321.00000","254869806.00000","28010515.00000"
"오설록 티 뮤지엄","202510","커뮤니티","57.00000","17.00000","35.00000","-0.50000","4.10000","23203.00000","박물관","33.3059438","126.289437","제주특별자치도 서귀포시 안덕면 신화역사로 15","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"용머리해안","202510","커뮤니티","116.00000","35.00000","71.00000","-0.50000","4.40000","4960.00000","관광 명소","33.2316155","126.3148321","제주특별자치도 서귀포시 안덕면 사계리 112-3 용머리해안","제주특별자치도","서귀포시","4465416.00000","7571368.00000","-41.00000","121009295.00000","104933419.00000","16075876.00000"
"보라매공원","202510","커뮤니티","1.00000",,,,"4.50000","7576.00000","시티 공원","37.4932342","126.9197115","서울특별시 동작구 신대방동 395","서울특별시","동작구","6077718.00000","10770032.00000","-43.60000","69838329.00000","67972038.00000","1866291.00000"
"이화여자대학교","202510","커뮤니티","60.00000","18.00000","36.00000","-0.50000","4.60000","1406.00000","여자대학","37.5618588","126.9468339","서울특별시 서대문구 대현동 산11-1","서울특별시","서대문구","7344334.00000","15233498.00000","-51.80000","87090672.00000","75824657.00000","11266015.00000"
"우도","202510","커뮤니티","340.00000","102.00000","208.00000","-0.50000","4.40000","425.00000","섬","33.5042977","126.954048","제주특별자치도 제주시 우도면 연평리 1431-2","제주특별자치도","제주시","5894315.00000","10256372.00000","-42.50000","199165457.00000","168902084.00000","30263373.00000"
"인천국제공항","202510","커뮤니티","1.00000",,,,"4.50000","32386.00000","국제공항","37.458666","126.4419679","인천광역시 중구 공항로 272 인천국제공항 (ICN)","인천광역시","중구","9845902.00000","17788603.00000","-44.70000","301867908.00000","236000807.00000","65867101.00000"
"동대문","202510","커뮤니티","2.00000","1.00000","1.00000",,"4.40000","7716.00000","역사적 명소","37.5819561","127.054846","서울특별시 동대문구 전농동 141-189","서울특별시","동대문구","5080204.00000","10017567.00000","-49.30000","93223105.00000","88713277.00000","4509828.00000"
